ChainName,Address,City,State,Zip,UsRegion,UsDivision,Status,RemodelType,OpenAtEstimated,ClosedAtEstimated,ExplainWindow,SuspectedHashChange
Unleashed by Petco,"30570 RANCHO CALIFORNIA RD #111A, 5116",Temecula,CA,92591,,,OPEN,,2025-11-14,,Scrape 2017-07-26 -> 2018-01-12,False
Unleashed by Petco,"9147 BLVD 26 STE 430, 5412",North Richland Hills,TX,76180,,,OPEN,,2025-11-14,,Scrape 2017-07-26 -> 2018-01-12,False
Unleashed by Petco,"1200 FIRST ST NE, SUITE 150, 5817",Washington Dc,DC,20006,,,OPEN,,2025-11-14,,Scrape 2017-07-26 -> 2018-01-12,False
Unleashed by Petco,"34 CAMBRIDGE STREET, SUITE 12, 5722",Burlington,MA,,,,OPEN,,2025-11-14,,Scrape 2017-07-26 -> 2018-01-12,False
Unleashed by Petco,"9147 BLVD 26 STE 430, 5412",North Richland Hills,TX,76180,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2018-01-12,False
Unleashed by Petco,"31 SECOND AVE, 5816",New York,NY,10003,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2018-01-12,False
Unleashed by Petco,"34 CAMBRIDGE STREET, SUITE 12, 5722",Burlington,MA,,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2018-01-12,False
Unleashed by Petco,"745 SOUTH ST, 5832",Roslindale,MA,,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2018-01-12,False
Unleashed by Petco,"114 NEW EDGERLY RD, 5727",Boston,MA,,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2018-01-12,False
Unleashed by Petco,"30570 RANCHO CALIFORNIA RD #111A, 5116",Temecula,CA,92591,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2018-02-16,False
Unleashed by Petco,"4720 NW BETHANY BLVD., SUITE F-1, 5206",Portland,OR,97229,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2018-05-18,False
Unleashed by Petco,"1200 FIRST ST NE, SUITE 150, 5817",Washington Dc,DC,20006,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2018-05-18,False
Unleashed by Petco,"185 BRANHAM LN SUITE 7, 5308",San Jose,CA,95136,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2018-11-12,False
Unleashed by Petco,"475 AVENIDA DE LOS ARBOLES STE A, 5122",Thousand Oaks,CA,91360,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2018-11-12,False
Unleashed by Petco,"1100 LIGHT ST., 5831",Baltimore,MD,21230,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2018-11-12,False
Unleashed by Petco,"609 S. BROADWAY, 5827",Baltimore,MD,21231,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2018-11-12,False
Unleashed by Petco,"10625 SCRIPPS POWAY PARKWAY, 5104",San Diego,CA,92131,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2019-02-08,False
Unleashed by Petco,"1210 BETHLEHEM PIKE, 5821",North Wales,PA,19454,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2019-09-16,False
Pet Food Express,"1572 FOOTHILL BLVD, 3079",La Verne,CA,91750,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2019-11-06,False
Unleashed by Petco,"8180 PARK LN, 5423",Dallas,TX,75231,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2019-12-11,False
Unleashed by Petco,"20 DEER SHORE SQ NORTH, 5731",North Babylon,NY,11703,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2019-12-11,False
Unleashed by Petco,"165 LINDEN ST, 5718",Wellesley,MA,,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2020-01-04,False
Unleashed by Petco,"5664 MISSION CENTER RD, 2156",San Diego,CA,92108,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2020-02-20,False
Unleashed by Petco,"5 AUSTIN ST, 5724",Charlestown,MA,,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2020-02-20,False
Unleashed by Petco,"13 AUSTIN ST, 5724",Charlestown,MA,,,,OPEN,,2025-11-14,,First scrape 2020-05-05,False
Unleashed by Petco,"157 CHAMBERS ST, 5710",New York,NY,10007,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2020-05-05,False
Unleashed by Petco,"520 S. 23RD ST, 5822",Philadelphia,PA,19146,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2020-07-04,False
Unleashed by Petco,"1939 CALLOWHILL ST, 5820",Philadelphia,PA,19130,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2020-07-04,False
Unleashed by Petco,"180 W GIRARD AVE, Ste 7, 5825",Philadelphia,PA,19123,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2020-07-04,False
Unleashed by Petco,"159 COLUMBUS AVE, 5705",New York,NY,10023,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2020-07-04,False
Unleashed by Petco,"520 S. 23RD ST, 5822",Philadelphia,PA,19146,,,OPEN,,2025-11-14,,Scrape 2017-07-26 -> 2020-08-06,False
Unleashed by Petco,"1939 CALLOWHILL ST, 5820",Philadelphia,PA,19130,,,OPEN,,2025-11-14,,Scrape 2017-07-26 -> 2020-08-06,False
Unleashed by Petco,"180 W GIRARD AVE, Ste 7, 5825",Philadelphia,PA,19123,,,OPEN,,2025-11-14,,Scrape 2017-07-26 -> 2020-08-06,False
Unleashed by Petco,"8843 VILLA LA JOLLA DR, 2155",La Jolla,CA,92037,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2020-08-06,False
Unleashed by Petco,"432 WESTLAKE CENTER, 5303",Daly City,CA,94015,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2020-10-08,False
Unleashed by Petco,"395 MASSACHUSETTS AVE, 5709",Acton,MA,,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2020-12-08,False
Unleashed by Petco,"4460 TASSAJARA RD, STE A, 5318",Dublin,CA,94568,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2021-01-10,False
Unleashed by Petco,"19339 VICTORY BLVD. #35, 5118",Reseda,CA,91335,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2021-01-10,False
Unleashed by Petco,"13685 CONNECTICUT AVE, #11, 5802",Aspen Hill,MD,20906,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2021-01-10,False
Unleashed by Petco,"1855 WISCONSIN AVE NW, SUITE A, 5801",Washington,DC,20007,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2021-01-10,False
Unleashed by Petco,"1101 SOUTH JOYCE ST #B-23, 5818",Arlington,VA,22202,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2021-01-10,False
Unleashed by Petco,"1155-1157 THIRD AVE, 5706",New York,NY,10065,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2021-01-10,False
Unleashed by Petco,"1900 XIMENO AVE, 5123",Long Beach,CA,90815,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2021-09-25,False
Unleashed by Petco,"4790 SW 76TH AVE, 5202",Portland,OR,97225,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2022-01-13,False
Unleashed by Petco,"8412 GEORGIA AVE, 5834",Silver Spring,MD,20910,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2022-01-13,False
Unleashed by Petco,"300 TINGEY ST SE, STE 120, 5828",Washington,DC,20003,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2022-01-13,False
Unleashed by Petco,"3704 EAST WEST HIGHWAY, STE 130, 5830",Hyattsville,MD,20782,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2022-01-13,False
Unleashed by Petco,"520 S. 23RD ST, 5822",Philadelphia,PA,19146,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2022-01-13,False
Unleashed by Petco,"61-23 190TH ST, 5726",Fresh Meadows,NY,11365,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2022-01-13,False
Unleashed by Petco,"1010 WILLIS AVE, 5723",Albertson,NY,11507,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2022-01-13,False
Unleashed by Petco,"226 HARVARD AVE, 5703",Allston,MA,,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2022-01-13,False
Unleashed by Petco,"1310 WASHINGTON ST., 5730",Boston,MA,,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2022-01-13,False
Unleashed by Petco,"13 AUSTIN ST, 5724",Charlestown,MA,,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2020-05-05 -> 2022-01-13,False
Unleashed by Petco,"1939 CALLOWHILL ST, 5820",Philadelphia,PA,19130,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2022-09-08,False
Unleashed by Petco,"979 AVENIDA PICO, 5112",San Clemente,CA,92673,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2023-05-06,False
Unleashed by Petco,"14900 POTOMAC TOWN PL, 5811",Woodbridge,VA,22191,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2023-05-06,False
Kahoots Pet Products,"10537 4S COMMONS DR STE 171, 562",San Diego,CA,92127,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-06-06 -> 2023-07-03,False
Petco,"880 GOLF VIEW DR, 4189",Medford,OR,97504,,,OPEN,,2025-11-14,,Scrape 2023-08-08 -> 2023-10-20,False
Petco,"4000 WEST 76TH ST, 4187",Edina,MN,55435,,,OPEN,,2025-11-14,,Scrape 2023-08-08 -> 2023-10-20,False
Petco,"714 KEPLER ST, 4192",Gretna,LA,70053,,,OPEN,,2025-11-14,,Scrape 2023-08-08 -> 2023-10-20,False
Petco,"7625 HAMILTON PARK DR, 4195",Chattanooga,TN,37421,,,OPEN,,2025-11-14,,Scrape 2023-08-08 -> 2023-10-20,False
Petco,"2870 E 14 MILE RD, 4194",Warren,MI,48092,,,OPEN,,2025-11-14,,Scrape 2023-08-08 -> 2023-10-20,False
Petco,"1316 E PEMBROKE AVE, 4191",Hampton,VA,23669,,,OPEN,,2025-11-14,,Scrape 2023-08-08 -> 2023-10-20,False
Petco,"428 ROUTE 108, 4197",Somersworth,NH,,,,OPEN,,2025-11-14,,Scrape 2023-08-08 -> 2023-10-20,False
Unleashed by Petco,"20649 S.W. ROY ROGERS RD, 5204",Sherwood,OR,97140,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2024-01-03,False
Petco,"880 GOLF VIEW DR, 4189",Medford,OR,97504,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2023-08-08 -> 2024-01-03,False
Petco,"4000 WEST 76TH ST, 4187",Edina,MN,55435,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2023-08-08 -> 2024-01-03,False
Petco,"714 KEPLER ST, 4192",Gretna,LA,70053,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2023-08-08 -> 2024-01-03,False
Unleashed by Petco,"3902 WILSON BLVD, 5819",Arlington,VA,22203,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2024-01-03,False
Petco,"1316 E PEMBROKE AVE, 4191",Hampton,VA,23669,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2023-08-08 -> 2024-01-03,False
Petco,"6 SHIPYARD DR, Ste 1F, 5708",Hingham,MA,02043,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2024-01-03,False
Unleashed by Petco,"1155 LINCOLN AVE, 5311",San Jose,CA,95125,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2024-02-27,False
Petco,"7625 HAMILTON PARK DR, 4195",Chattanooga,TN,37421,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2023-08-08 -> 2024-02-27,False
Unleashed by Petco,"3210 HEARNE AVE, 4181",Shreveport,LA,71103,,,OPEN,,2025-11-14,,First scrape 2024-03-25,False
Unleashed by Petco,"602 S CT ST, 4198",Marion,IL,62959,,,OPEN,,2025-11-14,,First scrape 2024-03-25,False
Unleashed by Petco,"5 SHARON AVE, 4199",Norfolk,MA,,,,OPEN,,2025-11-14,,First scrape 2024-03-25,False
Unleashed by Petco,"3210 HEARNE AVE, 4181",Shreveport,LA,71103,,,CLOSE,,2025-11-14,2025-11-14,First scrape 2024-03-25,False
Unleashed by Petco,"602 S CT ST, 4198",Marion,IL,62959,,,CLOSE,,2025-11-14,2025-11-14,First scrape 2024-03-25,False
Petco,"2870 E 14 MILE RD, 4194",Warren,MI,48092,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2023-08-08 -> 2024-03-25,False
Unleashed by Petco,"5 SHARON AVE, 4199",Norfolk,MA,,,,CLOSE,,2025-11-14,2025-11-14,First scrape 2024-03-25,False
Petco,"428 ROUTE 108, 4197",Somersworth,NH,,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2023-08-08 -> 2024-03-25,False
Unleashed by Petco,"515 EL CAMINO REAL, Ste 120, 5305",Menlo Park,CA,94025,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2024-08-31,False
Unleashed by Petco,"180 W GIRARD AVE, Ste 7, 5825",Philadelphia,PA,19123,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2024-08-31,False
Unleashed by Petco,"12305 SW HORIZON BLVD, Ste 23, 5209",Beaverton,OR,97007,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2024-09-26,False
Unleashed by Petco,"27281 LA PAZ RD, Ste A, 5115",Laguna Niguel,CA,92677,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2024-09-26,False
Unleashed by Petco,"7288 W SUNSET BLVD, Ste 1D, 5111",Los Angeles,CA,90046,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2024-10-21,False
Unleashed by Petco,"3435 DEL MAR HEIGHTS RD, Ste D5, 2161",San Diego,CA,92130,,,CLOSE,,2025-11-14,2025-11-14,Scrape 2017-07-26 -> 2024-10-21,False
VETCO Clinics,2365 NW KINGS BLVD,Corvallis,OR,97330,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,2370 NE HWY 99 WEST,Mcminnville,OR,97128,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,1205 WEST WASHINGTON ST,Sequim,WA,98382,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,1169 VALLEY RIVER DR,Eugene,OR,97401,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,717 GEARY ST SE,Albany,OR,97321,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,3000 GATEWAY ST,Springfield,OR,97477,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,4450 COMMERCIAL ST,Salem,OR,97301,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,6425 KEIZER STATION BLVD NE,Keizer,OR,97303,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,"628 LANCASTER DR SALEM, OR 97301",Salem,OR,97301,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,2151 SE TUALATIN VALLEY HWY,Hillsboro,OR,97124,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,1530 BLACK LAKE BLVD,Olympia,WA,98502,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,200 TRIANGLE CENTER,Longview,WA,98632,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,18200 NW EVERGREEN PARKWAY,Beaverton,OR,97006,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,20649 SW ROY ROGERS RD,Sherwood,OR,97140,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,4037 SW 117TH AVE,Beaverton,OR,97005,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,15660 SW PACIFIC HWY,Tigard,OR,97224,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,8775 TUALATIN SHERWOOD RD,Tualatin,OR,97062,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,11705 SW PACIFIC HWY,Tigard,OR,97223,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,2765 SANTA ROSA AVE,Santa Rosa,CA,95407,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,1820 NORTH TOMAHAWK ISLAND DR,Portland,OR,97217,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,1175 YULUPA AVE,Santa Rosa,CA,95405,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,8820 NE 5TH AVE,Vancouver,WA,98665,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,333 SOUTH STATE ST,Lake Oswego,OR,97034,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,21700 MARKET PL NW,Poulsbo,WA,98370,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,4209-B WHEATON WAY,East Bremerton,WA,98310,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,165 MCDOWELL BLVD,Petaluma,CA,94954,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,3828 SE POWELL BLVD,Portland,OR,97202,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,5190 BORGEN BLVD,Gig Harbor,WA,98332,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,6655 GLISAN ST,Portland,OR,97213,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,9078 SE SUNNYSIDE RD,Clackamas,OR,97015,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,11505 NE FOURTH PLAIN AVE,Vancouver,WA,98662,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,305 SE CHAKLOV,Vancouver,WA,98683,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,208 VINTAGE WAY,Novato,CA,94945,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,12020 SE DIVISION ST,Portland,OR,97266,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,5951 6TH AVE,Tacoma,WA,98406,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,375 3RD ST,San Rafael,CA,94901,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,5700 100TH ST SW,Lakewood,WA,98499,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,1591 SLOAT BLVD,San Francisco,CA,94132,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
VETCO Clinics,189 EAST BAKERVIEW RD,Bellingham,WA,98226,,,OPEN,,2025-11-14,,First scrape 2017-10-15,False
